"Teapplix SKU",,Asin,UPC,Location,Xref3,"Unit Cost","Total Cost","Qty on Hand","Qty to Ship","Qty Available","Qty Reserve","Item Title"
AAA-M1-DG-1X-HTC-000004BLK000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> HTC 500 BLACK",0,0,25,0,25,,"HTC Touch Screen Digitizer Glass panel Replacement for Desire 500 Black+Tools DELETE"
AAA-M1-DG-1X-HTC-000005BLK000,1,,,200,"HTC 626 BLACK",3.08,52.36,17,0,17,,"HTC Desire 626 D626w D626G Digitizer Replacement - Black"
AAA-M1-DG-1X-HTC-000005BLK000-KZ,1,,,200,"HTC 626 BLACK",3.08,52.36,17,0,17,,"Touch Screen Digitizer Glass Panel Replacement for Black HTC Desire D626x 5.0"""
AAA-M1-DG-1X-HTC-000005BLK000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> HTC 626 BLACK",3.08,52.36,17,0,17,,"HTC Desire 626 D626w D626G Digitizer Replacement - Black + Main Tool Kit"
AAA-M1-DG-1X-HUA-000000BLK000,1,,,200,"HUAWEI Y300 BLACK",3.91,46.92,12,0,12,,"Huawei Ascend Y300 Digitizer - Black"
AAA-M1-DG-1X-HUA-000000BLK000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> HUAWEI Y300 BLACK",3.91,46.92,12,0,12,,"Huawei Touch Screen Digitizer Glass panel Replacement Ascend Y300 Black+Tools DELETE"
AAA-M1-DG-1X-LXG-000000WHT000,1,,,200,"LG 680 WHITE",5.81,63.91,11,0,11,,"LG G Pro Lite 680 D682TR Digitizer - White"
AAA-M1-DG-1X-LXG-000001BLK000,1,,,200,"LG G2 D800 BLACK",2.73,5.46,2,0,2,,"LG G2 Digitizer D800 D801 + Adhesive Sheet - Black"
AAA-M1-DG-1X-LXG-000001BLK000-KZ,1,,,200,"LG G2 D800 BLACK",2.73,5.46,2,0,2,,"Touch Screen Digitizer Glass Panel Replacement for Black LG G2 5.2"" D800+Tape"
AAA-M1-DG-1X-LXG-000001WHT000,1,,,200,"LG G2 D800 WHITE",2.73,-2.73,-1,0,-1,,"LG G2 Digitizer D800 D801 + Adhesive Sheet - White"
AAA-M1-DG-1X-LXG-000001WHT000-KZ,1,,,200,"LG G2 D800 WHITE",2.73,-2.73,-1,0,-1,,"Touch Screen Digitizer Glass Panel Replacement for White LG G2 5.2"" D800+Tape"
AAA-M1-DG-1X-LXG-000002GLD000,1,,,200,"LG G3 D850 LS990 GOLD",3.27,22.89,7,0,7,,"LG G3 Digitizer D850 D851 D855 VS985 LS990 + Adhesive Sheet - Gold"
AAA-M1-DG-1X-LXG-000002GLD000-KZ,1,,,200,"LG G3 D850 LS990 GOLD",3.27,22.89,7,0,7,,"Touch Screen Digitizer Glass Panel for Gold LG G3 5.5"" D851 T-Mobile+Adhesive"
AAA-M1-DG-1X-LXG-000002GRY000,1,,,200,"LG G3 D850 LS990 GRAY",3.1,52.7,17,0,17,,"LG G3 Digitizer D850 D851 D855 VS985 LS990 + Adhesive Sheet - Gray"
AAA-M1-DG-1X-LXG-000002GRY000-KZ,1,,,200,"LG G3 D850 LS990 GRAY",3.1,52.7,17,0,17,,"Touch Screen Digitizer Glass Panel Replacement for Grey LG G3 5.5"" D850+Adhesive"
AAA-M1-DG-1X-LXG-000002WHT000,1,,,200,"LG G3 D850 LS990 WHITE",3.1,0,0,0,0,,"LG G3 Digitizer D850 D851 D855 VS985 LS990 + Adhesive Sheet - White"
AAA-M1-DG-1X-LXG-000002WHT000-KZ,1,,,200,"LG G3 D850 LS990 WHITE",3.1,0,0,0,0,,"Touch Screen Digitizer Glass Panel Replacement White LG G3 5.5"" D851+Adhesive"
AAA-M1-DG-1X-LXG-000003BLK000,1,,,200,"LG L90 BLACK",2.81,78.68,28,0,28,,"LG L90 D405 Digitizer w/home button hole + Preattached Adhesive - Black"
AAA-M1-DG-1X-LXG-000003BLK000-KZ,1,,,200,"LG L90 BLACK",2.81,78.68,28,0,28,,"Touch Screen Digitizer Glass Panel for Black LG L90 D405N with Home button+Tape"
AAA-M1-DG-1X-LXG-000003BLK000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> LG L90 BLACK",2.81,78.68,28,0,28,,"LG L90 D405 Digitizer w/home button hole + Preattached Adhesive - Black + Main tool kit"
AAA-M1-DG-1X-LXG-000003WHT000,1,,,200,"LG L90 WHITE",2.58,23.22,9,0,9,,"LG L90 D405 Digitizer w/home button hole + Preattached Adhesive - White"
AAA-M1-DG-1X-LXG-000003WHT000-KZ,1,,,200,"LG L90 WHITE",2.58,23.22,9,0,9,,"Touch Screen Digitizer Glass Panel White LG L90 4.7"" D415 home button hole+Tape"
AAA-M1-DG-1X-LXG-000003WHT000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> LG L90 WHITE",2.58,23.22,9,0,9,,"LG L90 D405 Digitizer w/home button hole + Preattached Adhesive - White  + Main tool kit"
AAA-M1-DG-1X-LXG-000004BLK000,1,,,200,"LG F3 BLACK",3.47,17.35,5,0,5,,"LG Optimus F3 MS659 P659 Digitizer - Black"
AAA-M1-DG-1X-LXG-000004BLK000-KZ,1,,,200,"LG F3 BLACK",3.47,17.35,5,0,5,,"Touch Screen Digitizer Glass Panel for Black LG Optimus F3 P659 T-Mobile 4.0"""
AAA-M1-DG-1X-LXG-000004BLK000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> LG F3 BLACK",3.47,17.35,5,0,5,,"LG Optimus F3 MS659 P659 Digitizer - Black + Main tool kit"
AAA-M1-DG-1X-LXG-000005000000,1,,,200,"LG F6 BLACK",3.59,0,0,0,0,,"LG Optimus F6 D500 D505 Digitizer - Black"
AAA-M1-DG-1X-LXG-000005000000-KZ,1,,,200,"LG F6 BLACK",3.59,0,0,0,0,,"Touch Screen Digitizer Glass Panel Replacement for Black LG Optimus F6 D505"
AAA-M1-DG-1X-LXG-000005000000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> LG F6 BLACK",3.59,0,0,0,0,,"LG Optimus F6 D500 D505 Digitizer - Black + Main tool kit"
AAA-M1-DG-1X-LXG-000006BLK000,1,,,200,"LG F7 BLACK",6.99,216.69,31,0,31,,"LG Optimus F7 US780 LG870 Digitizer - Black"
AAA-M1-DG-1X-LXG-000006BLK000-KZ,1,,,200,"LG F7 BLACK",6.99,216.69,31,0,31,,"Touch Screen Digitizer Glass Panel Black LG Optimus F7 4.7"" LG870 Boost Mobile"
AAA-M1-DG-1X-LXG-000006BLK000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> LG F7 BLACK",6.99,216.69,31,0,31,,"LG Optimus F7 US780 LG870 Digitizer - Black + Main tool kit"
AAA-M1-DG-1X-LXG-000008BLK000,1,,,200,"LG L70 BLACK",1.67,28.39,17,0,17,,"LG Optimus L70 MS232 D320 D321 MS323 Digitizer + Preattached Adhesive - Black (Has Hole)"
AAA-M1-DG-1X-LXG-000008BLK000-KZ,1,,,200,"LG L70 BLACK",1.67,28.39,17,0,17,,"Touch Screen Digitizer Glass Panel Black LG Optimus L70 MS232 Metro PCS+Adhesive"
AAA-M1-DG-1X-LXG-000008BLK000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> LG L70 BLACK",1.67,28.39,17,0,17,,"LG Optimus L70 MS232 D320 D321 MS323 Digitizer + Preattached Adhesive - Black (Has Hole) + Main tool kit"
AAA-M1-DG-1X-LXG-000008WHT000,1,,,200,"LG L70 WHITE",1.67,21.71,13,0,13,,"LG Optimus L70 MS232 D320 D321 MS323 Digitizer + Preattached Adhesive - White (Has Hole)"
AAA-M1-DG-1X-LXG-000008WHT000-KZ,1,,,200,"LG L70 WHITE",1.67,21.71,13,0,13,,"Touch Screen Digitizer Glass Panel for White LG Optimus L70 4.5"" D320N+Adhesive"
AAA-M1-DG-1X-LXG-000008WHT000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> LG L70 WHITE",1.67,21.71,13,0,13,,"LG Optimus L70 MS232 D320 D321 MS323 Digitizer + Preattached Adhesive - White (Has Hole) + Main tool kit"
AAA-M1-DG-1X-LXG-000010BLK000,1,,,200,"LG LS720 BLACK",3.75,120,32,0,32,,"LG Optimus F3 LS720 VM720 Digitizer - Black"
AAA-M1-DG-1X-LXG-000010BLK000-KZ,1,,,200,"LG LS720 BLACK",3.75,120,32,0,32,,"Touch Screen Digitizer Glass Panel Replacement Black LG Optimus F3 LS720 4.0"""
AAA-M1-DG-1X-LXG-000010BLK000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> LG LS720 BLACK",3.75,120,32,0,32,,"LG Optimus F3 LS720 VM720 Digitizer - Black + Main tool kit"
AAA-M1-DG-1X-LXG-000011BLK000,1,,,200,"LG LS740 BLACK",2.8,56,20,0,20,,"LG Volt LS740 LTE Digitizer - Black"
AAA-M1-DG-1X-LXG-000011BLK000-KZ,1,,,200,"LG LS740 BLACK",2.8,56,20,0,20,,"Touch Screen Digitizer Glass Replacement Black LG Volt LS740 Boost Mobile 4.7"""
AAA-M1-DG-1X-LXG-000011BLK000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> LG LS740 BLACK",2.8,56,20,0,20,,"LG Volt LS740 LTE Digitizer - Black + Main tool kit"
AAA-M1-DG-1X-LXG-000011WHT000,1,,,200,"LG LS740 WHITE",3.48,52.2,15,0,15,,"LG Volt LS740 LTE Digitizer - White"
AAA-M1-DG-1X-LXG-000011WHT000-KZ,1,,,200,"LG LS740 WHITE",3.48,52.2,15,0,15,,"Touch Screen Digitizer Glass Replacement White LG Volt LS740 Boost Mobile 4.7"""
AAA-M1-DG-1X-LXG-000011WHT000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> LG LS740 WHITE",3.48,52.2,15,0,15,,"LG Volt LS740 LTE Digitizer - White + Main tool kit"
AAA-M1-DG-1X-LXG-000014BLK000,1,,,200,"LG L7 BLACK",3.19,31.9,10,0,10,,"LG Optimus L7 P705G P708 Digitizer - Black"
AAA-M1-DG-1X-LXG-000014BLK000-KZ,1,,,200,"LG L7 BLACK",3.19,31.9,10,0,10,,"Touch Screen Digitizer Glass Panel Replacement Black LG Optimus L7 4.3"" P708"
AAA-M1-DG-1X-LXG-000014BLK000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> LG L7 BLACK",3.19,31.9,10,0,10,,"LG Optimus L7 P705G P708 Digitizer - Black + Main tool kit"
AAA-M1-DG-1X-LXG-000015BLK000,1,,,200,"LG E970 BLACK",3.56,128.16,36,0,36,,"LG Optimus G LTE E970 E 971 E976 E977 F180KDigitizer - Black"
AAA-M1-DG-1X-LXG-000015BLK000-KZ,1,,,200,"LG E970 BLACK",3.56,128.16,36,0,36,,"Touch Screen Digitizer Glass Replacement for Black LG Optimus G LTE 4.7"" E976"
AAA-M1-DG-1X-LXG-000015BLK000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> LG E970 BLACK",3.56,128.16,36,0,36,,"LG Optimus G LTE E970 E 971 E976 E977 F180KDigitizer - Black + Main tool kit"
AAA-M1-DG-1X-LXG-000016BLK000,1,,,200,"LG G VISTA D5631 VS880 BLACK",4.39,0,0,0,0,,"LG G Vista D631 F430 VS880 VS880PP Digitizer + Preattached Adhesive - Black (No Verizon logo)"
AAA-M1-DG-1X-LXG-000016BLK000-KZ,1,,,200,"LG G VISTA D5631 VS880 BLACK",4.39,0,0,0,0,,
AAA-M1-DG-1X-LXG-000016BLK000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> LG G VISTA D5631 VS880 BLACK",4.39,0,0,0,0,,"LG G Vista D631 F430 VS880 VS880PP Touch Screen Digitizer +Adhesive Black +Tools[Opening Tools]"
AAA-M1-DG-1X-MOT-000000BLK000,1,,,200,"MOTO XT1080 BLACK",4.25,80.75,19,0,19,,"Motorola DROID Maxx Ultra XT1080 XT1080M Digitizer + Adhesive Sheet - Black"
AAA-M1-DG-1X-MOT-000000BLK000-KZ,1,,,200,"MOTO XT1080 BLACK",4.25,80.75,19,0,19,,"Touch Screen Digitizer for Black Motorola DROID Maxx Ultra 5.0"" XT1080M+Adhesive"
AAA-M1-DG-1X-MOT-000000BLK000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> MOTO XT1080 BLACK",4.25,80.75,19,0,19,,"Motorola DROID Maxx Ultra XT1080 XT1080M Digitizer + Adhesive Sheet - Black + Main tool kit"
AAA-M1-DG-1X-MOT-000000WHT000,1,,,200,"MOTO XT1080 WHITE",4.25,72.25,17,0,17,,"Motorola DROID Maxx Ultra XT1080 XT1080M Digitizer + Adhesive Sheet - White"
AAA-M1-DG-1X-MOT-000000WHT000-KZ,1,,,200,"MOTO XT1080 WHITE",4.25,72.25,17,0,17,,"Touch Screen Digitizer White Motorola DROID Maxx Ultra 5.0"" XT1080M Verizon+Tape"
AAA-M1-DG-1X-MOT-000000WHT000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> MOTO XT1080 WHITE",4.25,72.25,17,0,17,,"Motorola DROID Maxx Ultra XT1080 XT1080M Digitizer + Adhesive Sheet - White + Main tool kit"
AAA-M1-DG-1X-MOT-000001BLK000,1,,,200,"MOTO ATRIX MB886 BLACK",4.88,48.8,10,0,10,,"Motorola Atrix HD MB886 AT&T Digitizer - Black"
AAA-M1-DG-1X-MOT-000001BLK000-KZ,1,,,200,"MOTO ATRIX MB886 BLACK",4.88,48.8,10,0,10,,"Touch Screen Digitizer Glass Replacement Part Black Motorola Atrix HD MB886 AT&T"
AAA-M1-DG-1X-MOT-000001BLK000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> MOTO ATRIX MB886 BLACK",4.88,48.8,10,0,10,,"Motorola Atrix HD MB886 AT&T Digitizer - Black + Main tool kit"
AAA-M1-DG-1X-NOK-000001BLK000,1,,,200,"NOKIA LUMIA 520T BLACK",1.81,32.58,18,0,18,,"Nokia Lumia 520 520T Digitizer + Preattached Adhesive - Black"
AAA-M1-DG-1X-NOK-000001BLK000-KZ,1,,,200,"NOKIA LUMIA 520T BLACK",1.81,32.58,18,0,18,,"Touch Screen Digitizer Glass Panel Black Nokia Lumia 520 4.0"" RM-915+Adhesive"
AAA-M1-DG-1X-NOK-000001BLK000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> NOKIA LUMIA 520T BLACK",1.81,32.58,18,0,18,,https://toast.mylistandsend.com/assets/thumb/229024501550.jpg
AAA-M1-DG-1X-NOK-000002BLK000,1,,,200,"NOKIA LUMIA 530 BLACK",1.89,49.14,26,0,26,,"Nokia Lumia 530 N530 RM-1018 Digitizer + Preattached Adhesive - Black"
AAA-M1-DG-1X-NOK-000002BLK000-KZ,1,,,200,"NOKIA LUMIA 530 BLACK",1.89,49.14,26,0,26,,"Touch Screen Digitizer Glass Panel Black Nokia Lumia 530 4.0"" RM-1020+Adhesive"
AAA-M1-DG-1X-NOK-000002BLK000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> NOKIA LUMIA 530 BLACK",1.89,49.14,26,0,26,,"Nokia Lumia 530 N530 RM-1018 Digitizer + Preattached Adhesive - Black + Main tool kit"
AAA-M1-DG-1X-NOK-000004BLK000,1,,,200,"NOKIA LUMIA 720  - BLACK",5.07,45.63,9,0,9,,"Nokia Lumia 720 Digitizer - Black DELETE"
AAA-M1-DG-1X-NOK-000004BLK000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> NOKIA LUMIA 720  - BLACK",0,0,11,0,11,,"Nokia Touch Screen Digitizer Replacement Glass Panel for Lumia 720+Tools New USA DELETE"
AAA-M1-DG-1X-NOK-000005BLK000,1,,,200,"NOKIA LUMIA 535 CT2C BLACK",1.91,13.37,7,0,7,,"Nokia Microsoft Lumia 535 N535 5.0"" CT2C CT2C1607FPC-A1-E Digitizer + Preattached Adhesive - Black"
AAA-M1-DG-1X-NOK-000005BLK000-KZ,1,,,200,"NOKIA LUMIA 535 CT2C BLACK",1.91,13.37,7,0,7,,"Touch Screen Digitizer Glass+Adhesive Black Nokia Microsoft Lumia N535 CT2C 5.0"""
AAA-M1-DG-1X-NOK-000005BLK000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> NOKIA LUMIA 535 CT2C BLACK",1.91,13.37,7,0,7,,"Nokia Microsoft Lumia 535 N535 5.0"" CT2C CT2C1607FPC-A1-E Digitizer + Preattached Adhesive - Black + Main tool kit"
AAA-M1-DG-1X-NOK-000007BLK000,1,,,200,"NOKIA LUMIA 1320 BLACK",4.61,4.61,1,0,1,,"Nokia Lumia 1320 Digitizer - Black DELETE"
AAA-M1-DG-1X-NOK-000007BLK000-KZ,1,,,200,"NOKIA LUMIA 1320 BLACK",4.61,4.61,1,0,1,,"Touch Screen Digitizer Glass Replacement for Black Nokia Lumia 1320 RM-994 6.0"""
AAA-M1-DG-1X-NOK-000007BLK000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> NOKIA LUMIA 1320 BLACK",4.61,4.61,1,0,1,,"Nokia Lumia 1320 Digitizer - Black + Main tool kit"
AAA-M1-DG-1X-NOK-000008BLK000,1,,,200,"NOKIA LUMIA N535 CT2S BLACK",2.26,6.78,3,0,3,,"Nokia Microsoft Lumia 535 N535 Ver. CT2S Digitizer + Preattached Adhesive - Black"
AAA-M1-DG-1X-NOK-000008BLK000-KZ,1,,,200,"NOKIA LUMIA N535 CT2S BLACK",2.26,6.78,3,0,3,,
AAA-M1-DG-1X-NOK-000008BLK000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> NOKIA LUMIA N535 CT2S BLACK",2.26,6.78,3,0,3,,
AAA-M1-DG-1X-SAM-000000BLK000,1,,,200,"SAM AVANT G386T BLACK",4.45,89,20,0,20,,"Samsung Galaxy Avant G386T G386F Digitizer + Preattached Adhesive - Black (No Duos)"
AAA-M1-DG-1X-SAM-000000BLK000-KZ,1,,,200,"SAM AVANT G386T BLACK",4.45,89,20,0,20,,"Touch Screen Digitizer Replacement Samsung Galaxy Avant SM-G386 3G Black+Tape"
AAA-M1-DG-1X-SAM-000000BLK000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM AVANT G386T BLACK",4.45,89,20,0,20,,"Samsung Galaxy Avant G386T G386F Digitizer + Preattached Adhesive - Black (No Duos) + Main tool kit"
AAA-M1-DG-1X-SAM-000002WHT000,1,,,200,"SAM GRAND 2 G7102 WHITE",3.38,0,0,0,0,,"Samsung Galaxy Grand 2 G7102 G7105 G7106 Digitizer + Preattached Adhesive - White (with Duos) DELETE"
AAA-M1-DG-1X-SAM-000002WHT000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM GRAND 2 G7102 WHITE",3.38,0,0,0,0,,"Samsung Touch Screen Digitizer Replacement Galaxy Grand 2 G7102 G7105 G7106+Tool DELETE"
AAA-M1-DG-1X-SAM-000003WHT000,1,,,200,"SAM GRAND NEO WHITE",3.74,0,0,0,0,,"Samsung Galaxy Grand Neo GT-i9060 i9062 Digitizer + Preattached Adhesive - White (No Duos) - DELETE"
AAA-M1-DG-1X-SAM-000004BLK000,1,,,200,"SAM LIGHT T399 BLACK",2.48,0,0,0,0,,"Samsung Galaxy Light SGH-T399 T399 Digitizer + Preattached Adhesive - Black (No Duos)"
AAA-M1-DG-1X-SAM-000004BLK000-KZ,1,,,200,"SAM LIGHT T399 BLACK",2.48,0,0,0,0,,"Touch Screen Digitizer for Black Samsung Galaxy Light SGH-T399 T-Mobile+Adhesive"
AAA-M1-DG-1X-SAM-000004BLK000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM LIGHT T399 BLACK",2.48,0,0,0,0,,"Samsung Galaxy Light SGH-T399 T399 Digitizer + Preattached Adhesive - Black (No Duos) + Main tool kit"
AAA-M1-DG-1X-SAM-000005BLK000,1,,,200,"SAM MEGA 5.8 I9150 BLACK",3.19,0,0,0,0,,"Samsung Galaxy Mega 5.8 Duos i9150 i9152 Digitizer + Preattached Adhesive - Black (with Duos)"
AAA-M1-DG-1X-SAM-000005BLK000-KZ,1,,,200,"SAM MEGA 5.8 I9150 BLACK",3.19,0,0,0,0,,"Touch Screen Digitizer for Samsung Galaxy Mega 5.8 Duos 5.8"" I9150 Black+Tape"
AAA-M1-DG-1X-SAM-000005BLK000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM MEGA 5.8 I9150 BLACK",3.19,0,0,0,0,,"Samsung Galaxy Mega 5.8 Duos i9150 i9152 Digitizer + Preattached Adhesive - Black (with Duos) + Main tool kit"
AAA-M1-DG-1X-SAM-000005WHT000,1,,,200,"SAM MEGA 5.8 I9150 WHITE",2.85,45.6,16,0,16,,"Samsung Galaxy Mega 5.8 Duos i9150 i9152 Digitizer + Preattached Adhesive - White (with Duos)"
AAA-M1-DG-1X-SAM-000005WHT000-KZ,1,,,200,"SAM MEGA 5.8 I9150 WHITE",2.85,45.6,16,0,16,,"Touch Screen Digitizer for Samsung Galaxy Mega 5.8 Duos 5.8"" I9150 White+Tape"
AAA-M1-DG-1X-SAM-000005WHT000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM MEGA 5.8 I9150 WHITE",2.85,45.6,16,0,16,,"Samsung Galaxy Mega 5.8 Duos i9150 i9152 Digitizer + Preattached Adhesive - White (with Duos) + Main tool kit"
AAA-M1-DG-1X-SAM-000006BLK000,1,,,200,"SAM MEGA 6.3 I9200 BLACK",4.42,66.3,15,0,15,,"Samsung Galaxy Mega 6.3 i9200 i9205 i527 Digitizer + Preattached Adhesive - Black (No Duos)"
AAA-M1-DG-1X-SAM-000006BLK000-KZ,1,,,200,"SAM MEGA 6.3 I9200 BLACK",4.42,66.3,15,0,15,,"Touch Screen Digitizer Glass Panel Black Samsung Galaxy Mega 6.3 SGH-I527+Tape"
AAA-M1-DG-1X-SAM-000006BLK000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM MEGA 6.3 I9200 BLACK",4.42,66.3,15,0,15,,"Samsung Galaxy Mega 6.3 i9200 i9205 i527 Digitizer + Preattached Adhesive - Black (No Duos) + Main tool kit"
AAA-M1-DG-1X-SAM-000006WHT000,1,,,200,"SAM MEGA 6.3 I9200 WHITE",4.24,80.56,19,0,19,,"Samsung Galaxy Mega 6.3 i9200 i9205 i527 Digitizer + Preattached Adhesive - White (No Duos)"
AAA-M1-DG-1X-SAM-000006WHT000-KZ,1,,,200,"SAM MEGA 6.3 I9200 WHITE",4.24,80.56,19,0,19,,"Touch Screen Digitizer for White Samsung Galaxy Mega 6.3 SGH-I527 AT&T+Adhesive"
AAA-M1-DG-1X-SAM-000006WHT000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM MEGA 6.3 I9200 WHITE",4.24,80.56,19,0,19,,"Samsung Galaxy Mega 6.3 i9200 i9205 i527 Digitizer + Preattached Adhesive - White (No Duos) + Main tool kit"
AAA-M1-DG-1X-SAM-000007GRY000,1,,,200,"SAM S4 ACTIVE I9295 GRAY",3.84,0,0,0,0,,"Samsung Galaxy S4 Active I9295 i537 Digitizer + Preattached Adhesive - Gray (No Duos)"
AAA-M1-DG-1X-SAM-000007GRY000-KZ,1,,,200,"SAM S4 ACTIVE I9295 GRAY",3.84,0,0,0,0,,"Touch Screen Digitizer Glass Panel Gray Samsung Galaxy S4 Active SGH-i537+Tape"
AAA-M1-DG-1X-SAM-000007GRY000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM S4 ACTIVE I9295 GRAY",3.84,0,0,0,0,,"Samsung Galaxy S4 Active I9295 i537 Digitizer + Preattached Adhesive - Gray (No Duos) + Main tool kit"
AAA-M1-DG-1X-SAM-000007WHT000,1,,,200,"SAM S4 ACTIVE I9295 WHITE",3.83,11.49,3,0,3,,"Samsung Galaxy S4 Active I9295 i537 Digitizer + Preattached Adhesive - White (No Duos)"
AAA-M1-DG-1X-SAM-000007WHT000-KZ,1,,,200,"SAM S4 ACTIVE I9295 WHITE",3.83,11.49,3,0,3,,"Touch Screen Digitizer Glass Panel White Samsung Galaxy S4 Active SGH-i537+Tape"
AAA-M1-DG-1X-SAM-000007WHT000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM S4 ACTIVE I9295 WHITE",3.83,11.49,3,0,3,,"Samsung Galaxy S4 Active I9295 i537 Digitizer + Preattached Adhesive - White (No Duos) + Main tool kit"
AAA-M1-DG-1X-SAM-000009GRY000,1,,,200,"SAM PREVAIL G360P GRAY",2.95,118,40,0,40,,"Samsung Galaxy Prevail & Prime 4G SM-G360P G360 Digitizer + Preattached Adhesive - Gray (No Duos)"
AAA-M1-DG-1X-SAM-000009GRY000-KZ,1,,,200,"SAM PREVAIL G360P GRAY",2.95,118,40,0,40,,"Touch Screen Digitizer for Samsung Galaxy Core Prime SM-G360 G360P Virgin Mobile"
AAA-M1-DG-1X-SAM-000009GRY000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM PREVAIL G360P GRAY",2.95,118,40,0,40,,"Samsung Galaxy Prevail & Prime 4G SM-G360P G360 Digitizer + Preattached Adhesive - Gray (No Duos) + Main tool kit"
AAA-M1-DG-1X-SAM-000009WHT000,1,,,200,"SAM PREVAIL G360P WHITE",2.07,18.63,9,0,9,,"Samsung Galaxy Prevail & Prime 4G SM-G360P G360 Digitizer + Preattached Adhesive - White (No Duos)"
AAA-M1-DG-1X-SAM-000009WHT000-KZ,1,,,200,"SAM PREVAIL G360P WHITE",2.07,18.63,9,0,9,,"Touch Screen Digitizer Samsung Galaxy Prevail & Prime 4G SM-G360P Virgin Mobile"
AAA-M1-DG-1X-SAM-000009WHT000-OHT,1,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM PREVAIL G360P WHITE",2.07,18.63,9,0,9,,"Samsung Galaxy Prevail & Prime 4G SM-G360P G360 Digitizer + Preattached Adhesive - White (No Duos) + Main tool kit"
AAA-M1-DG-1X-SAM-000010GRY000,1,,,200,"SAM PRIME G530 GRAY",2.23,111.5,50,0,50,,"Samsung Galaxy Grand Prime G530 Digitizer + Preattached Adhesive - Gray (no Duos)"
AAA-M1-DG-1X-SAM-000010GRY000-KZ,1,,,200,"SAM PRIME G530 GRAY",2.23,111.5,50,0,50,,"Touch Screen Digitizer Gray Samsung Galaxy Grand Prime SM-G530 G530P Sprint+Tape"
